"idno";"cntry";"stratex1";"czy_50plus";"n_psu";"psu";"prob_psu";"prob_ind";"pop15_stratex1"
9518;"Poland";20600;FALSE;2;24314;0,126894056980267;0,00068457984;80581
9521;"Poland";62706;TRUE;11;109521;7,2825979012877e-05;1;151045
9522;"Poland";11800;FALSE;19;18512;0,00445668078743829;0,01369863014;1015554
9526;"Poland";30800;FALSE;2;39706;0,183425404608035;0,00028413329;153500
9528;"Poland";12600;FALSE;9;12916;0,00364009547687797;0,01593625498;586111
9530;"Poland";62703;TRUE;7;109530;4,08379956711725e-05;1;171409
9533;"Poland";11800;FALSE;19;18508;0,0309220386160522;0,00197433366;1015554
9536;"Poland";42800;FALSE;3;40505;0,341382479303942;0,00016014092;182918
9539;"Poland";71902;TRUE;12;109539;5,59086080620213e-05;1;214636
9543;"Poland";90107;TRUE;3;109543;4,82749742533471e-05;1;62144
9544;"Poland";20600;FALSE;2;24314;0,126894056980267;0,00068457984;80581
9545;"Poland";11400;FALSE;27;19120;0,0106578146579177;0,00567375887;1537956
9546;"Poland";12000;FALSE;7;10514;0,004363935984203;0,01282051282;393223
9552;"Poland";42400;FALSE;6;42729;0,434889648869238;0,00016735701;357232
9561;"Poland";31600;FALSE;2;32734;0,41433698629865;0,00023571008;81914
9572;"Poland";71902;TRUE;12;109572;5,59086080620213e-05;1;214636
9575;"Poland";43200;FALSE;2;48104;0,333627152645912;0,00013814492;216972
9579;"Poland";11400;FALSE;27;19114;0,00438406560441927;0,01379310345;1537956
9584;"Poland";11800;FALSE;19;18522;0,00366302530525708;0,01666666667;1015554
9586;"Poland";20600;FALSE;2;24314;0,126894056980267;0,00068457984;80581
9590;"Poland";31400;FALSE;5;32919;0,138408427816447;0,00041919933;310234
9595;"Poland";32200;FALSE;2;33304;0,166633528686276;0,00028752363;83488
9597;"Poland";62704;TRUE;10;109597;6,14820871938961e-05;1;162649
9609;"Poland";78101;TRUE;22;109609;6,20401625452259e-05;1;354609
9611;"Poland";12800;FALSE;8;15105;0,00234502251079369;0,02366863905;468439
9614;"Poland";86302;TRUE;3;109614;4,30725053840632e-05;1;69650
9617;"Poland";33000;FALSE;4;32504;0,16832877117145;0,00032198342;221406
9620;"Poland";10600;FALSE;18;14316;0,00779119949794297;0,00761904762;960218
9626;"Poland";71901;TRUE;21;109626;5,30939890019594e-05;1;395525
9635;"Poland";10600;FALSE;18;12930;0,0034132873994705;0,01739130435;960218
9642;"Poland";11400;FALSE;27;17111;0,00465618002074426;0,01298701299;1537956
9644;"Poland";12400;FALSE;16;12737;0,0565005109763484;0,00108813928;862063
9651;"Poland";74301;TRUE;22;109651;7,25447716653312e-05;1;303261
9666;"Poland";58902;TRUE;5;109666;6,72115281213034e-05;1;74392
9671;"Poland";90106;TRUE;11;109671;6,83238301096908e-05;1;160998
9680;"Poland";11000;FALSE;14;14727;0,0046654260479397;0,01123595506;763060
9687;"Poland";70501;TRUE;16;109687;6,26996100867998e-05;1;255185
9692;"Poland";72701;TRUE;15;109692;5,54299144162122e-05;1;270612
9695;"Poland";11200;FALSE;23;13512;0,0126365087061826;0,00501882058;1371799
9699;"Poland";30800;FALSE;2;39706;0,183425404608035;0,00028413329;153500
9709;"Poland";84703;TRUE;11;109709;8,65719097763297e-05;1;127062
9715;"Poland";52722;TRUE;2;109715;4,0817159533868e-05;1;48999
9722;"Poland";69102;TRUE;7;109722;6,46806623299823e-05;1;108224
9728;"Poland";50902;TRUE;3;109728;4,56107276431417e-05;1;65774
9735;"Poland";10200;FALSE;11;19318;0,00253368871412547;0,02139037433;719603
9740;"Poland";12000;FALSE;7;14508;0,0162808380951203;0,00343642612;393223
9747;"Poland";13200;FALSE;8;13309;0,0131325148144684;0,00527704485;432895
9751;"Poland";42200;FALSE;5;45103;0,469660567580497;0,00012643464;336806
9754;"Poland";12400;FALSE;16;12756;0,0868564710398281;0,00070783932;862063
9768;"Poland";11400;FALSE;27;12924;0,00399101144642651;0,01515151515;1537956
9779;"Poland";68502;TRUE;7;109779;7,02233101262013e-05;1;99682
9780;"Poland";12400;FALSE;16;12740;0,045341813760145;0,0013559322;862063
9782;"Poland";13000;FALSE;22;16320;0,00467239776289877;0,0126984127;1230364
9784;"Poland";13200;FALSE;8;18111;0,0128553113358626;0,00539083558;432895
9788;"Poland";72903;TRUE;13;109788;7,26967705857682e-05;1;178825
9799;"Poland";12400;FALSE;16;12750;0,0176141418884909;0,0034904014;862063
9800;"Poland";11200;FALSE;23;18517;0,0225459415065244;0,00281293952;1371799
9804;"Poland";83501;TRUE;38;109804;5,75833481080082e-05;1;659913
9809;"Poland";13000;FALSE;22;16312;0,00763899951674864;0,00776699029;1230364
9812;"Poland";41400;FALSE;8;40126;0,239952509446254;0,00021097046;434586
9813;"Poland";10600;FALSE;18;17107;0,00333908549928343;0,01777777778;960218
9820;"Poland";11400;FALSE;27;10131;0,0125626155755228;0,00481347774;1537956
9822;"Poland";41400;FALSE;8;40125;0,28505750647455;0,00017758835;434586
9824;"Poland";71902;TRUE;12;109824;5,59086080620213e-05;1;214636
9829;"Poland";99999;TRUE;6;109829;2,78582515832029e-05;1;206289
9832;"Poland";10600;FALSE;18;14320;0,00523865413862066;0,01133144476;960218
9833;"Poland";90112;TRUE;8;109833;6,17522192203782e-05;1;129550
9848;"Poland";65102;TRUE;7;109848;6,43962392596272e-05;1;108702
9851;"Poland";59104;TRUE;5;109851;5,9099559117289e-05;1;84603
9852;"Poland";11400;FALSE;27;17103;0,0049282944384459;0,01226993865;1537956
9854;"Poland";12600;FALSE;9;12912;0,00527886355934791;0,01098901099;586111
9864;"Poland";11800;FALSE;19;18522;0,00366302530525708;0,01666666667;1015554
9873;"Poland";12000;FALSE;7;14511;0,00524511536521927;0,01066666667;393223
9876;"Poland";13000;FALSE;22;12513;0,00449440165717966;0,01320132013;1230364
9877;"Poland";90110;TRUE;5;109877;4,64187903263241e-05;1;107715
9881;"Poland";13000;FALSE;22;12511;0,00351542307820921;0,01687763713;1230364
9884;"Poland";84701;TRUE;12;109884;6,35542727007918e-05;1;188815
9898;"Poland";40200;FALSE;3;49309;0,349546038442617;0,00012639429;316881
9899;"Poland";12400;FALSE;16;12745;0,0058252703098745;0,01055408971;862063
9902;"Poland";21400;FALSE;3;20137;0,0420154876948945;0,00124533001;152896
9903;"Poland";10400;FALSE;9;10908;0,00941809393696591;0,00651465798;668235
9904;"Poland";11400;FALSE;27;14505;0,0036735446261616;0,01646090535;1537956
9915;"Poland";12800;FALSE;8;15110;0,00516182470003663;0,01075268817;468439
9918;"Poland";68502;TRUE;7;109918;7,02233101262013e-05;1;99682
9920;"Poland";13000;FALSE;22;16313;0,0717917624497008;0,00082644628;1230364
9921;"Poland";11200;FALSE;23;13504;0,0384168890777772;0,00165084606;1371799
9935;"Poland";42600;FALSE;2;42911;0,37858700673965;0,00022909507;80708
9940;"Poland";41400;FALSE;8;40126;0,239952509446254;0,00021097046;434586
9942;"Poland";90103;TRUE;10;109942;8,42658756909802e-05;1;118672
9961;"Poland";10200;FALSE;11;19322;0,00444411710366672;0,01219512195;719603
9966;"Poland";42600;FALSE;2;42911;0,37858700673965;0,00022909507;80708
9968;"Poland";33000;FALSE;4;30911;0,128709248761532;0,00042109696;221406
9970;"Poland";68901;TRUE;5;109970;4,7252726482318e-05;1;105814
9971;"Poland";11800;FALSE;19;18525;0,0122558721658335;0,00498132005;1015554
9976;"Poland";41400;FALSE;8;44503;0,235206613292724;0,00021522733;434586
9979;"Poland";31400;FALSE;5;30128;0,234086045792947;0,00024786065;310234
9982;"Poland";11200;FALSE;23;13504;0,0384168890777772;0,00165084606;1371799
9986;"Poland";41400;FALSE;8;44712;0,439874966812703;0,00011508473;434586
9994;"Poland";90116;TRUE;2;109994;5,77367205542725e-05;1;34640
9997;"Poland";11800;FALSE;19;18512;0,00445668078743829;0,01369863014;1015554
